Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
HDLI_PM_A_3	28985.789049121184	30130.942026097386	31542.14185043144	33223.80587303199	34999.56106188351	38150.12121020112	40800.241660414766	43336.290201250646	46582.786750535946	50240.44497596448	54488.05939777355	59148.88486631215	63164.42112539806	65403.724949474854	68278.95105398745	72626.91235093493	74501.11607651191	77465.03691259229	80572.91548636324	82594.15996739804	84870.93420138393	86810.11212504975	87840.53259140524	87979.43042648298	89055.29066236538	89605.24116893575	89983.10106489672	90795.13876731315	91252.00648248791	90851.94947058494	90920.69018067136	91916.89020189305	92093.49958207288	92007.36565213227	92641.64671553225	93793.53231385497	93214.9566639164	93461.52416809139	93231.72313524362	93311.29679044939	93124.95029813607	92890.65987670388	92679.38540278708	92245.26671965624	92230.49487499204	91801.51831704155	91646.82610601003	92108.3270658987	92159.26169633924	91710.25169980782	90922.56202741142	91275.2071804356	90818.862065167	90374.17071521078	90225.31448877422	89989.32089546535	90478.3646695579	90935.87557361157	91046.9428497046	91852.4927020413	92375.85259901235	93335.19985357542	93802.44560179162	93954.65979067108	93300.18946353016	91502.15572329763	89425.32803972471	87380.55964041091	85748.8211279665	85058.0412972824	84445.96765130588	83432.13978972039	81992.1300590258	81790.50482718293	79963.30220103828	77717.56530747308	77078.41659955199	76646.5791638403	76007.41232321947	75350.42463279533	73579.24385516254	71627.49984446407	69697.42889658741	68060.9048947158	66062.60467476565	63114.52173021254	60061.06211231421	57022.332905352836	54574.8147437608	51820.484562183156	48925.47778029876	44732.89154779332	39221.929880958414	34685.997516075426	30553.415136497315	24945.392150469004	19185.982190649465	13277.714189055405	7650.981151320129	2848.6175725702788
HDLI_PM_A_4	45895.27567588505	49862.22958884573	54122.34964877604	57706.511460697744	61128.64910349803	66503.28374043781	71563.04736251938	75964.08518850536	80886.69067410032	85606.65609134678	90953.67058715424	95572.76317468834	99357.01960082288	101992.1991499986	105322.34532295409	109829.1589958783	111740.79437089064	114758.18427987504	118441.26508865549	121331.91304742481	124965.36387996611	127492.01777086932	127667.12886969652	127041.63153859731	127772.2768166354	127525.5987361859	127746.73119301579	127777.71253436373	128135.46088524484	127355.33018041661	127608.79776074643	127477.24476913457	127406.69139482325	125993.3367150594	125066.6401927187	125143.2819358878	124054.10763932382	122996.16296549483	120480.53191273102	119316.81429431074	118685.86398279296	117281.28820263298	116075.66952140127	114538.54462971012	113842.30695987119	113703.80376102657	113031.13481688895	113076.99463130979	112850.34760328189	111675.42490547523	110027.52202729652	109749.88519994722	108815.0874017745	107945.09467701332	107814.8898304022	108413.05928213875	108518.5586442524	108611.23480448146	107417.58658646379	107552.04671181238	106402.18812361655	107251.97403806301	107493.74562116724	107317.97726331271	106826.18861770467	104152.14246765118	101848.53076914538	100231.04599561454	98235.55527462174	97862.69839126531	97132.29319443887	95655.68706611512	94221.88544859587	93366.12549786299	90534.75701139362	88124.82079239225	87416.4773419034	86328.39884921572	85008.46077263002	83862.14280086821	81634.27823884824	79371.1689102169	76717.57955928435	73876.41502503512	71488.09858795594	68477.22854924388	65065.294297296685	62148.82580306156	59369.90697516315	56680.35184978971	53906.946374254214	49603.01910716861	42616.17010254735	37572.463467000256	33100.03789481657	26998.342540773956	20393.707520725875	14287.01126336417	8427.439492569527	3099.2507797472663
HDLI_PM_H_1	28529.924712723277	30064.404449386533	31437.415722559075	32485.916945773824	34002.55776693099	36658.755189273645	39218.41678956272	40970.30036778195	44095.7061279251	46732.58879054075	49989.648702390994	53071.34838686685	55906.7626631002	57668.40284156738	61453.280932809525	64713.991039353416	66018.99968031245	68273.37250163431	70104.66672036708	70877.26757559134	71736.66584132813	72261.24308062273	73215.83101182598	73185.867854908	73562.13963343695	74267.16876957062	74538.91111060882	75124.20365650095	75384.27178326811	74515.05909741987	74299.90236569634	74562.55455920602	74498.9440112507	74427.19080929458	74939.78128581565	75751.75961884612	73010.66229707304	73290.8873281554	73407.7681591814	74020.86080468186	74413.82698470306	74538.09176144222	74724.57524249832	74495.38515785037	74579.1130538469	73636.83984647148	72958.90470767794	73044.46488596531	72408.9562971012	71944.58894305423	71732.10640373596	69626.36994590833	68369.96355909282	68111.70393790548	67249.6619980437	66897.96144714305	66383.62646454285	65883.08840324546	65030.62170523554	64852.027908711076	64282.385176548436	64183.082469629655	63786.18772301894	63705.909750818326	62873.58144987462	61520.1969112531	60083.92208503172	58762.97011073898	57730.40441554239	56727.632905404236	55958.81200736897	54898.72245687193	53498.81809778736	52617.03193710874	51244.880527230736	49398.457656465565	48515.876566695755	48016.348974600645	47560.14587512612	47007.71680293872	45929.02338337156	44809.391697201194	43540.305998841985	42486.067102672525	40937.1829730715	38974.71847166636	37082.797036211334	35763.186569158854	34236.740144491676	32512.70645252103	30789.004893140514	28548.196265884624	25692.75446409524	23364.462284856603	21274.24794117005	18238.42331106409	14673.182004849705	11376.9917547662	4551.444848082859	1536.1221201538654
HDLI_PM_H_18	35070.15044974606	37919.63775671101	40198.81234472731	41882.70840834491	43911.71645665475	47134.82381742445	50532.69450823433	53465.23759404596	56985.950514415235	60050.23337474412	63553.57427418548	66378.53045093756	69353.96296974491	71380.76519433485	73709.80813500188	76239.00851326229	77660.75871663846	79732.92078933309	82842.18202157748	85046.0552550256	88622.22260660915	90460.33595081269	90130.82911139114	89987.69438981162	90414.93331519251	90143.29712945737	90532.3978083748	90416.90180529811	90095.03992805998	88732.1991893405	88355.8845052481	88000.74263936385	86930.48203041595	85651.37321372019	84879.72099472462	85193.08703401472	84143.23805917491	83052.32615449249	80118.46556868011	78482.19743423173	77943.26153544965	76744.85224730358	75484.34178944676	73993.40405057759	73034.06409303317	71997.57791527205	71037.71092149816	70366.42403042853	69974.5242606647	68890.62543749133	67643.5191677513	67479.42265540191	66846.10063250444	66048.0488747803	65880.10619509073	65627.19862093856	65271.18662279584	64914.38419577079	64276.45912087262	64064.9389486927	63299.58748503042	63170.82961366948	62982.73811749165	62644.78659482507	61979.66111995218	60431.51462300327	59232.36098958929	57758.54789762428	56789.53771602641	56169.40839211506	55754.39724344888	54934.38476891822	54139.44549984351	53224.77179481984	52214.00169176424	50775.521260846755	50671.05410647482	50701.174221698304	50401.24570927894	49897.314933233734	48938.64845430918	47189.19015487452	45672.02308122326	44667.11783202951	43348.97401919612	41260.03971493799	38812.46843280485	37186.42212940731	35229.422861830855	33030.76539257395	31071.311445080475	27310.954741930287	23424.176302123906	20022.713851224697	17415.774335405193	14196.526197189905	10902.708238363304	7801.131191948292	3743.866754727026	1380.8452231245194
HDLI_PM_H_3	27692.851809152853	28814.48435404498	30086.154345267834	30455.572040612074	30773.334300466508	32398.249433597546	33800.972202337296	35300.03233343272	42931.05295611781	46853.6755959561	50045.47981554697	52348.44652210055	54759.172912735376	56607.82667651513	58885.421872269064	60719.77947258203	61551.04995975768	64141.006535185224	67376.7497346995	69299.61390904915	71054.38709419202	72411.98715565196	73333.11942816616	73240.05929026964	73224.24208377222	73610.21115616964	73820.62039530055	74271.89757993426	74235.12034334363	73432.25459553408	72877.94996922096	72676.60536102466	72352.18010732514	71737.44232852882	71347.18196386914	71643.23426856469	70387.15652547927	69800.96651760745	65875.68634292453	64004.14600954074	64463.25028991778	64232.88606137834	64027.7570311091	63616.06930925886	63463.2591724841	62955.77162700572	62737.82159689857	63201.617154096304	62953.98936678499	63268.06559406167	63310.418256839264	63067.67083554983	62562.899582037186	62410.622339412446	62067.28526313556	61640.91542166276	61583.67234470919	61400.29555143516	60178.628620725845	59609.53141274579	60477.85387412381	61017.75066118662	60806.82419476951	61164.53591019232	60653.553155634785	59868.61978921888	58864.29458804441	57929.83857666523	57090.69401300478	56418.27350412232	56935.047772050835	56499.08675882586	55367.994360953046	54813.32250181857	53570.82450705583	51624.29068295586	51897.05339034176	51862.611047663166	51608.5113574163	51145.939511257835	50077.40843296201	49243.07398903669	48209.01552520058	47272.407626132444	45889.32765878733	43590.79714283507	41731.439937162446	40244.00312957594	36109.51637577296	30104.958588601065	27914.111749847176	24714.515440068684	21408.622754220283	18908.19337687753	16987.39437991748	14122.310160762449	10972.289582108953	8147.513092671573	3541.923853955072	1275.4219039773104
HDLI_PM_H_4	25790.25976231008	28184.621179510286	30112.97905332141	31636.136239105417	33459.00879154908	36277.770951235994	39290.9244564797	41940.39749449314	45295.14904416775	48236.26295107484	51557.88173170209	54297.40076275379	57508.00513702561	59729.66354847532	61967.035418876774	64582.31480544328	65971.4144321022	67893.20641515848	70301.62463376469	72147.99780339711	75108.87377884804	76764.56702288987	76525.35548245309	76370.85291214343	77060.21407556954	77304.59485757301	77578.87296393776	77916.14389372594	78085.46330941579	77173.57678874717	76698.2847535326	75999.76072113363	76119.61179990103	75818.16035633719	75850.18843925875	76042.11493829063	75197.18176476806	74459.54391945107	72436.99979069989	71525.1901699557	71357.66357668507	70494.36773793543	69908.97808889	69191.65724202587	68565.12982767374	67752.97383962484	67109.34562771923	66964.79594853336	66871.31388808393	66275.44759381871	65701.9423424241	65766.042845181	65279.24030057884	64721.172775051964	64893.76847219269	64939.652503468904	64905.23892503138	64790.77016189983	64143.893700508386	64197.95960306018	63638.90806872176	63489.537391266	63288.422935669805	62980.76695873094	62498.74700321416	61300.562847627494	60224.19492305304	59007.16624866129	58196.82340352065	57565.659501366885	57595.778867766756	56825.71412576303	56000.389073771265	55215.6521634279	54330.865732032304	53070.81868699646	52881.06139959337	52776.24006412262	52486.136053467926	51817.66093075245	50620.43256031088	48901.442074332066	47444.13467030643	46306.15381508649	44855.03344820747	42822.8603799645	40454.102873116775	38603.45197958661	36249.80571653684	33653.10953615692	31313.0864968894	27863.17819514747	23961.416274918447	20392.465407917156	17407.979827854255	14089.398185703825	10665.483462758602	7485.972954999924	3928.5653730291715	1410.865079716101
HDLI_V_A_1	18077.025775508166	19581.10995555021	22731.803500930153	26208.491329784465	28124.840414298753	30092.8650262965	31802.775867127002	34038.18331069428	34018.16848109054	35426.04429855156	38495.71467066927	41693.8054825111	44541.562931053006	45716.44923167241	47880.79411593703	49797.68198605946	50824.526013204755	53964.35849173177	55320.61529885483	55290.21738283124	56631.37450598155	57331.893865489605	57781.53565554757	57433.475916554366	57493.85291816725	57656.1367121735	58525.33440646758	58765.845036071616	58674.3895604746	58671.842681751674	58331.83851296596	59379.707204194296	59122.9153112995	58170.70646054479	59434.499201458944	60895.67039834545	61647.21736530735	61644.94224605098	61340.70402980875	61656.974689126844	61160.407168694976	59655.90262008522	58177.66895821898	57029.61036456868	57310.99877940443	57950.06832173002	57879.83018699777	58479.432924795954	59464.0443890436	58945.18270033391	58922.83980395378	58301.20318583748	56928.588964470095	55319.88675040033	54685.65330827493	54016.52601586291	53469.81855843314	52715.4986016892	52200.16145814355	52334.74716253786	52007.02434034293	52738.40975920512	54171.546693260956	54242.68635661606	53843.56668004941	53543.647091594845	52476.603378397114	51874.816491519916	49047.06705833931	48040.47458095985	48039.43765815262	49105.6820946981	49064.70551076726	48600.29301798491	48627.76034677689	48637.33091699799	48970.716091320915	47712.44750019037	47551.950876555115	46472.32197492613	45846.842226511435	44870.454731566744	44456.42179008664	43537.517285769056	42174.68704343153	41037.13479841411	40187.841383319086	37986.41951978289	36556.332087582276	33715.04104431949	31061.23754243548	27525.493840306197	22534.79247708083	18846.935169746816	16491.786044673867	13284.714465931858	10472.032978166459	7693.491783955761	5361.026665465879	2191.038647405054
HDLI_V_A_18	15630.07613982537	16657.59257430452	19324.0028393057	22212.36962923354	23714.117704033546	26106.868412933283	27777.356742682547	29673.598662889195	29639.75033542433	30758.637267125596	33482.600405187644	36756.29925805051	39060.49150951748	40059.478911208374	41956.171209540604	43665.37196754054	44558.0340672486	47782.36570443667	49138.56742148243	49142.04990136846	50463.27837653391	51254.39578939347	51724.6383090435	51463.76191452619	51613.62835979503	51639.2844386163	52435.607679124914	52871.38614831823	52860.1463629999	52473.74111134501	51934.63684877149	52667.17772141649	52634.99696197638	51888.78744802483	53119.58696674726	54729.54551827487	55610.854620764556	55730.464496200264	55430.72406176207	56027.5842190459	55809.68232980213	54333.986473518424	53059.2461044577	52443.744519419204	53217.528736454085	53968.95050913511	54225.91243768265	54882.0343032523	55863.16126267934	55460.56519640906	55508.48461713118	54945.731156795824	53798.49300988034	52103.61957764924	51381.892768799495	50306.67867861276	50197.01761424129	49752.01307078361	49629.43172772623	50227.65654902772	50414.555345175104	51604.954442274524	53283.7696723677	53489.60727433628	53207.83537023343	52871.79088913004	51685.561337605664	50989.61791754603	48581.88305220538	47698.46754681531	47763.30661399008	49159.69858650133	49819.923595102555	49589.42899014101	49829.198744899026	50038.74805403098	50142.83865852156	48858.92273430681	48769.15868068672	47706.24715027894	47145.99900597594	46303.407669202905	46189.37303193908	45528.74199367567	44136.747037156834	43172.09300540483	42445.142088110246	40337.493045446034	38751.01146087639	35757.680040034524	32922.43474767589	28763.67075781611	23654.571662530667	19528.56550287712	16809.577461763798	13223.473357477722	10602.543478990961	8061.482812079751	5800.15665720102	2371.9532031609324
HDLI_V_A_3	29405.499227504974	30815.341264129966	35306.11282867675	40307.22346894846	44444.60384792206	49451.887014130676	52129.18578743582	55185.89260657715	54784.330042010944	57039.89433287218	63066.082974410216	69937.59515181412	74824.22671668185	76342.23309612475	78934.33622264057	80777.00607396213	81697.35631347397	87193.54849983679	89114.02706549328	89206.9246343899	91796.135786001	92915.48325134965	93632.25415648914	93077.02525497891	93300.51319917309	93357.06504254535	95255.026016724	95351.76474060604	95199.15075813598	95143.00104847903	94338.44598098368	96335.07423792433	96197.18467761466	95257.01873091262	97048.10493384526	98703.74151867007	99866.1202875337	99679.1271261429	99268.64310065281	99916.60223547736	99299.34027251857	97067.60256454172	94080.87367705448	92676.9395825661	93944.18106102519	97011.59500860797	97312.2312720521	100071.37995208002	102103.78038099993	101532.24765292119	101714.0494450394	99349.58139292587	95338.75501723855	92214.17724070777	92140.66226171912	90126.29403606124	90626.96410456214	91699.77267375385	93214.12184738043	94964.49159762416	95620.74991517364	98644.8187550015	101958.92088720635	103378.59799156169	102626.53476868574	102709.78292877256	100360.30458865431	99396.66441109123	94057.09762717126	92324.65305500945	91607.38694212465	93501.11370782845	94605.44578814496	93375.71286867533	94120.23864054828	95651.7554225299	97436.3371206471	96067.48875768758	95823.36375081043	95096.33299349697	94973.46443282712	92453.41764186631	91762.66311731812	89602.45461771743	87185.89570581786	86598.21271468712	86632.80183025391	83404.72241950006	81713.4079750936	75952.91385315219	70199.27861616656	61954.02645393966	50621.33214227653	41776.50144345485	36518.85162246507	29901.72704532752	24904.80373758968	18372.765769724152	13053.89017051101	5372.4212735446945
HDLI_V_A_4	17184.12475439235	18315.96077298	22607.39455117228	26753.93501934154	28941.203930076073	33187.62371689777	35531.827790130345	37562.718482848424	36567.088531553054	37326.26012796373	40746.27276448306	45678.65734317788	49080.91803080662	49879.90845476528	51896.179381948175	53785.63563964102	54390.85998905429	56604.49680050093	57658.18746430833	57370.31911626528	59039.05790746713	59563.25535225893	59659.414768858565	58990.86223458223	59634.61421002048	59595.11123856993	60996.96720273301	61835.88627848972	61623.92896754663	61246.16658233824	60313.769070026654	60930.33035447476	60606.31109206254	58988.96196824809	61004.12607973285	62964.72562031935	64058.75617330966	64080.53445844391	63957.935814810444	64539.760548049366	63997.12142466557	62254.652386669026	60536.83926241531	59209.28674365003	60268.435326451785	61799.04838089961	61804.104997961425	63080.837942668426	64815.12546803662	64335.52392391594	64308.76746363034	63020.419170679044	61582.561696407276	60895.681598927615	59600.99231244439	57816.86248360043	58253.568405722806	58655.73175064919	59315.387053185055	60445.816226599054	61140.03583287956	62829.666700393354	64781.225675880734	65456.01985822496	64812.697962886894	64807.549417734095	63699.6586164556	62839.53638424975	59449.92217179842	57799.95801727624	57686.55813714802	59476.64827299861	60368.423576134555	59737.18503648635	60038.26336704299	61089.994507508774	61855.45412593639	60384.11769024016	60145.860505456134	58955.67799715459	59001.313994569115	57685.211163723	57578.99811255905	56337.049761010334	54722.371226055475	53670.516890487466	53346.903119905335	50952.434067422546	49854.51287437952	46484.045503177	42788.0723325484	37867.27654357263	31048.05403671792	25301.4373150483	21811.55495984807	16966.973192054626	14093.889183701713	10917.096186942172	8340.902918907519	3338.4723574068476
HDLI_V_H_1	13237.71967268067	13930.07957647138	15518.47997270967	16583.14976092686	17818.716689528952	19139.9874172131	20389.986393821193	21845.35978777216	23325.84001316949	25229.808923207012	27455.03308073777	29235.580161565154	31116.826690797177	32070.38831774253	33460.70323492823	34759.72976166937	35406.8326315983	36633.62910422537	37868.5913396126	38677.418524203524	39598.642713225934	40278.38942514382	40654.092146786825	40551.975544270244	40572.82334195307	40687.5537865079	41196.702071891654	41353.154627108925	41346.08834081966	41242.38447370375	41260.68263616742	41681.74418556481	41509.46263400264	41201.324501916446	41534.223909616	41811.13210899315	41374.04847257739	41290.962492627456	41022.49971845141	40728.287010535416	40558.64278483388	40207.50249166586	39381.683037970426	38865.0298695696	38644.45350978122	38455.53853854844	38121.073285887585	38012.493149134345	38113.33207193596	37943.55303222791	37674.61078688033	37408.27774962074	37067.91324246785	36445.98558509741	36418.81542680927	36201.80552580574	36069.90210585024	35634.964323295135	35114.72979259732	34947.02961928246	34607.201835473206	34630.52634046767	34541.422037311284	34471.305956651944	34028.84841099928	33229.73038738612	32078.5028249701	31367.80295908463	30592.169533330747	30145.721006895616	29977.43368610739	29886.696665360363	29416.913638705882	28942.080208174324	28387.743377221857	27816.186725770105	27534.748652218434	27147.107090052446	26717.23061066888	26177.544601966078	25498.21931677287	24715.093346033223	24112.255215739453	23383.36547981075	22555.332804721	21540.553887933307	20783.75703309567	20026.352010196275	18869.393208750316	17199.859956575212	16052.903968926463	14492.912603882976	12178.783562857583	10483.608227971137	9440.65515034668	8060.397666405053	6014.879112994225	4495.514461397802	2898.32677298281	1105.1684344927871
HDLI_V_H_18	17953.42125155506	18755.604060277623	20068.675161042775	20608.115499919317	22166.64772399756	23944.192604962383	26062.70504504626	28337.444888797647	31006.945447369148	34006.08232031329	36678.333690276784	38985.03976511126	41801.286958574616	42970.47712190176	44899.134940370466	46729.41618061043	47338.56889498566	48493.257356975795	50152.90141911943	51510.17205283663	52976.78849311286	54174.56994917255	54859.36312009798	54640.14743716249	54618.74191595265	54693.112367139736	55474.44808810753	55713.48575018814	55560.87378125759	55517.788619906496	55882.10689937131	56567.32186918628	56578.76095268957	56629.94867661712	56900.105575211266	57019.38779106074	56433.026090575084	56256.726114196645	55802.93896816671	55115.91135297008	54804.805354941185	54587.45856160173	53129.394277047344	52312.59834235155	52118.69424345466	51938.95090476311	51777.93298561314	51734.35521320115	51929.11224598499	51940.68528530539	51483.79397957187	50967.09401050702	50699.61931490641	50040.74787225119	50171.89799999603	49928.619310334085	50007.12498568309	49435.211319719034	48911.965247790555	48701.006103682834	48472.457267005855	48514.323757417435	48205.24648096322	48094.35807461545	47381.18529577106	46342.35214151734	44679.270978521985	43583.89160807111	42708.67995857938	42109.25451484153	41827.57631114156	41915.00703602702	41398.16395190031	40740.13202727545	39795.53170927656	39005.88290087666	38414.67857100577	37870.54334618952	37314.7909217861	36761.35305779504	35758.34613012809	34606.20293378345	33812.32611281844	32492.12218309911	31290.137667209794	29908.76457975194	28854.823130577883	27715.300636141696	26111.516476197572	23480.759856530978	21950.14440791091	19784.091672756706	16402.510719432088	14006.299705551282	12521.431828664627	10650.561057265983	8299.627341099715	6421.421218760937	4268.548466747713	1733.796279897725
HDLI_V_H_3	18672.63483455998	19442.001413400936	21284.957785294282	22846.744917882676	24885.430907201324	27153.201766964656	28779.90285200001	30803.850941960547	32161.450178360752	34465.63297255489	37718.205423658525	40501.402829111124	43147.97025235382	44450.547879848826	46211.441346587526	47934.1194214111	48623.50186852443	50608.43262434241	52120.50489231555	52991.731626931054	54154.58673987041	54962.61925895323	55419.74191339663	55275.44235157963	55242.58256722058	55568.631749516906	56354.68852621147	56685.723295216114	56673.68020325217	56491.26826026778	56641.34467075297	57344.598199306965	57088.02262061339	56593.87073074809	57254.99749620818	57729.43505913243	57498.92140761628	57468.88425979654	57267.02517072014	56949.572323128465	56635.01097214633	55950.220465927625	55010.64868033332	54401.93552171038	54423.91993880768	54419.40348021285	53914.0967760628	54239.32063732025	54633.09952574791	54318.4480858319	54011.38584791249	53472.16964829703	52686.32359592905	51545.251368411795	51328.41625744077	50719.458540936066	50451.05995179702	50118.13822376901	49736.10936562383	49898.126298955576	49707.6708060518	49971.730851782886	50104.88735074427	50070.134644428676	49585.03052828899	48742.57948420766	47242.582781237856	46406.872397348525	45058.97853127538	44383.09608276769	43971.30660595156	43982.96857781623	43486.67986772287	42828.32293033265	42173.39492709171	41566.659620872924	41326.4779434509	40813.49608617937	40453.56043804504	39838.66370969134	39014.69871092556	37832.538672005256	36883.02689306377	35877.27548394729	34711.4444178177	33439.62048736866	32479.276061425335	31319.928135176386	30007.716069935916	27937.39368818769	26127.859349516642	23740.92364231704	20000.222629536456	17231.69961560452	15476.96431005856	13043.542088184526	9897.84397020376	7394.640807567272	5092.9279797933	1939.3730662792423
HDLI_V_H_4	18578.55847896544	19278.769383908482	20691.799023106152	21433.69579610282	23280.897571047717	25335.119655065126	27365.612153208727	29487.782794864543	31709.29179525896	34539.77573395785	37218.60608361583	39656.15831014405	42507.77144605853	43816.42433720516	45739.319097307794	47627.20266411905	48214.32986798487	49167.40479914562	50883.49722439887	52168.223398344046	53494.55937803905	54513.00758698842	55065.202316218805	54871.31201805914	54933.63094323965	55105.565341040434	55710.109459741005	56028.97596524693	55922.73789639633	55681.38580896044	55903.48905394619	56426.76656495609	56470.42181970093	56336.78364401649	56768.473675851325	56901.53895956006	56227.38635358019	56340.77784366754	56167.04965663371	55587.395402610244	55371.888832026656	55160.27985280436	54146.01518155176	53501.82331021278	53356.98866844589	53052.74701091964	52841.4537282573	52763.15611660992	53002.54591574741	53026.437042862395	52547.00937987361	52243.51914986436	52010.41698788978	51482.07772688161	51644.59271488087	51479.832870203594	51171.10192205491	50829.3601342073	50180.21004350749	50070.333548406634	49795.59418204954	49703.09903155074	49219.68132585834	49028.17258857035	48396.419353540674	47067.44757824292	45416.390833213096	44080.67740069946	43211.60668429536	42587.664728951684	42311.061585079304	42123.583350599925	41475.726513035406	40755.203584118666	39764.05147019799	38657.32852955583	38192.829609986846	37791.61447998431	37164.77258970392	36471.22127151882	35463.67146769328	34349.51400539449	33403.09859335254	32251.958731672734	31117.54197315794	29567.027683052274	28330.48786283867	27257.709977893694	25673.680933298347	23585.659871704214	22008.31410446244	20079.966180183343	16875.360633679324	14640.0627833789	13126.244498050266	11093.062393143231	8539.420335515231	6430.623720573614	4252.805392699287	1564.6298157725328
LDAL_ADF_A_1	16920.031436462523	17501.083559323488	18636.443429403917	19498.418256350476	20829.69174878428	22686.3452389032	24247.454398035985	25933.577828824345	27505.20306212487	29404.006819226637	31374.801457532314	33547.833582759784	35564.23399964673	36593.6553939417	37902.39620964675	39533.547644562525	40459.55336537585	41709.91001282754	42892.24919171732	43607.58297118729	44630.96006376893	45358.76337806034	45681.66879824698	45519.699858626074	45664.50916953931	45685.039240256745	45865.62637199692	46100.89960477243	46148.15399947908	45535.808052184744	45462.44092227492	45510.53856845741	45274.77920661725	44830.776775428916	44717.96649874123	44838.751969152836	44444.497420787295	44132.80929768129	43922.4286846042	43886.74392931944	43545.829176335115	43096.26018626013	42339.22249803578	41837.933218054495	41528.63098948398	41183.28221152629	40887.890684053134	40608.38036568654	40290.39714552203	39356.1099747283	38433.46472453402	38296.15267968514	38097.15561129413	37827.71675809905	37661.20990685954	37462.32028280273	37360.417253060994	37124.716295501225	36410.96364540845	36057.63928153117	35600.36072498047	35362.61204508035	35125.34687813318	34861.212444946956	34229.265154518405	33090.59869604588	32130.47087575835	31355.326968928217	30528.70478462071	30043.44316051986	29729.521342814867	29255.483735559596	28722.235568255506	27993.969812722415	27124.779099835363	26056.33878271004	25344.025382134238	25070.521492033924	24814.469090062845	24404.828326226612	23735.77026048761	23129.169109262413	22531.488856198433	22055.642072380655	21464.56080144473	20361.673377272513	19147.116820512092	18449.29074380016	17573.127765205092	16915.945033036005	16003.504993538403	14766.186606174624	12901.859854673767	11436.896789579803	10094.569248113428	8313.89218012247	6393.813678497037	4431.658797492077	2624.9011101443025	951.8294967889603
LDAL_ADF_A_18	36479.40599808325	37849.84186696842	39758.74372888166	41196.99327816364	43668.82720597003	47798.45652915388	51544.44218771318	55676.568154774206	60085.445175175846	65391.12690175063	70521.13531356615	75783.40078257641	80580.9726918362	83236.10323634802	86919.58847667824	91303.4603605578	93705.85494761732	97108.72266132315	99973.2389884326	101992.0449732014	104998.90948134605	107303.64385115384	108553.22286761997	108660.97960013176	109597.20270374417	110473.45463687404	111501.84884518699	111943.84270743764	112137.95525129291	111611.38496108542	112118.60636515067	113327.73396204451	113574.33689436545	113581.27016220897	114233.34154614223	115375.77922228798	114881.1888891219	115068.36775466386	114841.01092687239	114301.43332007642	113899.86075415832	113648.05486166237	112990.9833093422	112435.62145077356	112535.22686980196	111711.14377350883	111260.71702842669	111348.85889458582	110978.79979037875	110513.19274915641	109243.68122408247	108832.84148280686	108297.9750309587	107487.18767124639	106832.69199873511	106456.31389793473	106275.16614008456	105817.85895649386	104978.6881361466	104547.71338145676	104025.37842056579	103495.87087941934	102888.23021951572	102239.53373630866	101304.37100501302	98755.2493082043	96522.9369896215	94608.66312776778	93413.85728377463	92599.52108707723	91985.685607029	90981.4532955652	89590.54891041409	87951.14416073005	85927.72327099649	83581.26980315395	81999.47252069603	81323.8878340652	80695.27047638659	79770.05494779487	77741.28946769724	76073.18299540791	74242.1955004141	72362.46804733785	69689.56573550813	66490.04978589516	62981.04760801219	60210.43496440598	57097.77411912165	54171.709215655814	50135.188524967525	45540.39589328073	39024.07338107307	34217.93488588402	30596.820413290814	25363.409619564813	19835.23013943204	13931.46358319999	8455.362130556658	2968.729699322818
