"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vcard_DToL15283",96.5622967408839,0.474695375723418,0.492701066524016,0.963455141415408,0.335319165594679,0.929824375760405
"Vcard_DToL15285",100.562965454169,-0.147946846471166,0.387543676478723,-0.381755284502207,0.702642888961948,0.96267251576583
"Vcard_DToL15286",307.563905452697,0.119938731098884,0.360846026077608,0.332382020117048,0.739600813414995,0.968520802916876
"Vcard_DToL15287",3044.33034389417,0.424116001537628,0.382580691166889,1.1085661439004,0.267617390229853,0.929824375760405
"Vcard_DToL15288",1354.07096003684,-0.299351268099847,0.311792150571792,-0.960098795145645,0.337005494812946,0.929824375760405
"Vcard_DToL15289",171.826692790232,-0.268836191211306,0.389740008146929,-0.689783408404807,0.490330404034319,0.939249168288569
"Vcard_DToL15290",326.789800553395,0.314980316785426,0.323847498867603,0.972619266435026,0.330742563508894,0.929824375760405
"Vcard_DToL15292",1095.56459808742,0.167063535012556,0.317785113243334,0.525712275529509,0.599088133439832,0.949885168510821
"Vcard_DToL15293",77.5003860821467,0.368573075725513,0.448088860160026,0.822544607767941,0.410767009625908,0.930670668745543
"Vcard_DToL15294",239.508741078687,0.352910429185747,0.432289151149854,0.816375863810217,0.414285196738842,0.930670668745543
"Vcard_DToL15295",107.576482752969,0.566973036064789,0.444458335778241,1.27564946008274,0.202079461733543,0.929824375760405
"Vcard_DToL15296",4587.04728693121,-0.0957379541100655,0.287944969903726,-0.332486982294135,0.739521567777394,0.968520802916876
"Vcard_DToL15297",546.995054148698,-0.424823167710741,0.313410805865408,-1.35548347332088,0.175263570564219,0.929824375760405
"Vcard_DToL15298",4597.32691067061,0.0293126954119787,0.26727930384843,0.109670651598979,0.912670576614795,0.991883787141357
"Vcard_DToL15299",488.104413208802,-0.507987593399644,0.426164760013485,-1.19199812153302,0.233261981828579,0.929824375760405
"Vcard_DToL15300",199.452819159188,0.14883428453713,0.34073871688418,0.436798864238606,0.662257222762613,0.955862145741373
"Vcard_DToL15301",195.891910986006,-0.208910385912133,0.360976790198419,-0.57873633869175,0.562767092429355,0.947672818666873
"Vcard_DToL15302",74.1516175866297,0.506592694914827,0.569285369330043,0.889874783732814,0.373533125296906,0.929824375760405
"Vcard_DToL15303",79.8834221559819,1.35655445368351,0.532736013572511,2.54639149432849,0.0108843043405723,0.929824375760405
"Vcard_DToL15304",1603.2966180863,-0.108177421365454,0.39595137297566,-0.273208855300784,0.784692673299025,0.976596520088465
"Vcard_DToL15307",2332.13798906691,-0.484386434894399,0.361760889056961,-1.33896849976541,0.180580927894305,0.929824375760405
"Vcard_DToL15308",610.175633406625,-0.38798139328982,0.332819260004952,-1.16574201049557,0.243718769321369,0.929824375760405
"Vcard_DToL15310",4707.95952253409,0.118870398597066,0.464762727206488,0.255765773885419,0.798131703521802,0.978418443085552
"Vcard_DToL15312",119.722053751245,0.169802263568128,0.413648786154989,0.410498638582986,0.681440201971076,0.958826795081452
"Vcard_DToL15313",313.719860274617,0.128744805412243,0.310973591255159,0.414005590933302,0.6788700122876,0.957998463090272
"Vcard_DToL15317",423.298503548856,0.0233250374694252,0.389324436567613,0.0599115680358132,0.952226066486391,0.995444259758999
"Vcard_DToL15318",30.6775853862528,-1.30456599015101,0.965784570694892,-1.35078363201885,0.176764752791324,0.929824375760405
"Vcard_DToL15319",2874.23388938109,-0.103777200078879,0.284879730468823,-0.364284253948481,0.715645756812947,0.964129507399567
"Vcard_DToL15320",1.40722543636262,-0.841305325710423,2.14031247202881,-0.393075934801681,0.694263397736274,0.962196383423236
"Vcard_DToL15322",1776.64928229307,-0.147659292314407,0.44992412443258,-0.3281870971036,0.74277020308763,0.968847657524067
"Vcard_DToL15323",4955.62252687765,0.123172288434196,0.357459321668792,0.344577077635486,0.730412340941656,0.968207964008387
"Vcard_DToL15324",1891.86350189124,0.537924344080471,0.450976033411707,1.19280029142788,0.232947595948372,0.929824375760405
"Vcard_DToL15325",520.789750572292,-0.969264951474027,0.4925891571756,-1.967694451562,0.0491032046218223,0.929824375760405
"Vcard_DToL15326",1687.24840229696,-0.302100673237506,0.297960954369474,-1.01389349445733,0.310633575937116,0.929824375760405
"Vcard_DToL15327",1254.46438975422,-0.942357121613746,0.462764650130146,-2.03636367070977,0.0417138506350227,0.929824375760405
